 s 	 name new  	 name old  	 diffx 	 diffy 	 diff(45) 
 36.600000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 36.700000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 36.800000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 36.900000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.000000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.100000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.200000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.300000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.400000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.500000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.600000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.700000 	 "VSSG.2R1.A.B1" 	  "MQXB.A2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.800000 	 "VSSG.2R1.A.B1" 	  "MCBX.2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 37.900000 	 "VSSG.2R1.A.B1" 	  "MCBX.2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.000000 	 "VSSG.2R1.A.B1" 	  "MCBX.2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.100000 	 "VSSG.2R1.A.B1" 	  "MCBX.2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.200000 	 "VSSG.2R1.A.B1" 	  "MCBX.2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.500000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.600000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.700000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.800000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 38.900000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.000000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.100000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.200000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.500000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.600000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.700000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.800000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 39.900000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.000000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.100000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.200000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.500000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.600000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.700000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.800000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 40.900000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.000000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.100000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.200000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.500000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.600000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.700000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.800000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 41.900000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.000000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.100000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.200000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.500000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.600000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.700000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.800000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 42.900000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.000000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.100000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.200000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.500000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.600000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.700000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.800000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 43.900000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.000000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.100000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.200000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.300000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.400000 	 "VSSG.2R1.B.B1" 	  "MQXB.B2R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.500000 	 "VSSG.2R1.B.B1" 	  "VSSG.E.2R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.600000 	 "VSSG.2R1.B.B1" 	  "VSSG.E.2R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.700000 	 "VSSG.2R1.B.B1" 	  "VSSG.E.2R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.800000 	 "VSSG.2R1.B.B1" 	  "VSSG.E.2R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 44.900000 	 "VSSG.2R1.B.B1" 	  "VSSG.E.2R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 45.000000 	 "VSSG.3R1.A.B1" 	  "VSSG.S.3R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 45.100000 	 "VSSG.3R1.A.B1" 	  "VSSG.S.3R1.B1" 	 0.001285 	 0.000368 	 0.000368 
 45.200000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.003770 	 0.001208 	 0.001208 
 45.300000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.006256 	 0.002047 	 0.002047 
 45.400000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.006928 	 0.002274 	 0.002274 
 45.500000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.006287 	 0.002058 	 0.002058 
 45.600000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.005646 	 0.001841 	 0.001841 
 45.700000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.005005 	 0.001625 	 0.001625 
 45.800000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.004364 	 0.001408 	 0.001408 
 45.900000 	 "VSSG.3R1.A.B1" 	  "TASB.3R1" 	 0.003723 	 0.001192 	 0.001192 
 46.000000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 0.003082 	 0.000975 	 0.000975 
 46.100000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 0.002441 	 0.000759 	 0.000759 
 46.200000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 0.001801 	 0.000542 	 0.000542 
 46.300000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 0.001160 	 0.000325 	 0.000325 
 46.400000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 0.000519 	 0.000109 	 0.000109 
 46.500000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 46.600000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 46.700000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 46.800000 	 "VSSG.3R1.A.B1" 	  "MQSX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 46.900000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.000000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.100000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.200000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.300000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.400000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.500000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.600000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.700000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.800000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 47.900000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.000000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.100000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.200000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.300000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.400000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.500000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.600000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.700000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.800000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 48.900000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.000000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.100000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.200000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.300000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.400000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.500000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.600000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.700000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.800000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 49.900000 	 "VSSG.3R1.A.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.000000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.100000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.200000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.300000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.400000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.500000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.600000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.700000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.800000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 50.900000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.000000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.100000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.200000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.300000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.400000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.500000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.600000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.700000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.800000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 51.900000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.000000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.100000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.200000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.300000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.400000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.500000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.600000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.700000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.800000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 52.900000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.000000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.100000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.200000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.300000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.400000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.500000 	 "VSSG.3R1.B.B1" 	  "MQXA.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.600000 	 "VSSG.3R1.B.B1" 	  "MCBX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.700000 	 "VSSG.3R1.B.B1" 	  "MCBX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.800000 	 "VSSG.3R1.B.B1" 	  "MCBX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 53.900000 	 "VSSG.3R1.B.B1" 	  "MCBX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.000000 	 "VSSG.3R1.B.B1" 	  "MCBX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.100000 	 "VSSG.3R1.B.B1" 	  "MCSOX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.200000 	 "VSSG.3R1.B.B1" 	  "MCSOX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.300000 	 "VSSG.3R1.B.B1" 	  "MCSOX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.400000 	 "VSSG.3R1.B.B1" 	  "MCSOX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.500000 	 "VSSG.3R1.B.B1" 	  "MCSOX.3R1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.600000 	 "VSSG.3R1.B.B1" 	  "VSSG.E.3R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.700000 	 "VSSG.3R1.B.B1" 	  "VSSG.E.3R1.B1" 	 -0.000100 	 -0.000100 	 -0.000100 
 54.800000 	 "VSSG.3R1.B.B1" 	  "VSSG.E.3R1.B1" 	 -0.000278 	 -0.000278 	 -0.000278 
 54.900000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.000761 	 -0.000761 	 -0.000761 
 55.000000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.100000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.200000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.300000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.400000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.500000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.600000 	 "VSSK.3R1.A.B1" 	  "VSSK.S.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.700000 	 "VSSK.3R1.A.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.800000 	 "VSSK.3R1.A.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 55.900000 	 "VSSK.3R1.A.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.000000 	 "VSSK.3R1.A.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.100000 	 "VSSK.3R1.A.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.200000 	 "VSSK.3R1.A.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.300000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.400000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.500000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.600000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.700000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.800000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 56.900000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.000000 	 "VSSK.3R1.B.B1" 	  "DFBXB.3R1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.100000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.200000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.300000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.400000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.500000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.600000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001000 	 -0.001000 	 -0.001000 
 57.700000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.001586 	 -0.001250 	 -0.001250 
 57.800000 	 "VSSK.3R1.B.B1" 	  "VSSK.E.3R1.B1" 	 -0.002548 	 -0.001659 	 -0.001659 
 57.900000 	 "VMAAA.4R1.A.B1" 	  "VSSK.E.3R1.B1" 	 -0.003510 	 -0.002069 	 -0.002069 
 58.000000 	 "VMAAA.4R1.A.B1" 	  "BPMSY.S.4R1.B1" 	 -0.003615 	 -0.002033 	 -0.002033 
 58.100000 	 "BPMSY.4R1.A.B1" 	  "BPMSY.S.4R1.B1" 	 -0.001513 	 -0.000851 	 -0.000851 
 58.500000 	 "VMAND.4R1.A.B1" 	  "BPMSY.E.4R1.B1" 	 -0.000768 	 -0.002152 	 -0.001478 
 58.600000 	 "VMAND.4R1.B.B1" 	  "BPMSY.E.4R1.B1" 	 -0.002554 	 -0.007157 	 -0.005051 
 58.700000 	 "VMAND.4R1.B.B1" 	  "BPMSY.E.4R1.B1" 	 -0.004340 	 -0.012162 	 -0.008807 
 58.800000 	 "VMANC.4R1.A.B1" 	  "BPMSY.E.4R1.B1" 	 -0.002934 	 -0.013975 	 -0.009543 
 58.900000 	 "VVGSW.4R1.B.B1" 	  "BPMSY.E.4R1.B1" 	 0.001912 	 -0.012348 	 -0.007004 
